,date,5. adjusted close,symbol
16377,2015-04-19,36.329,MSFT
16378,2015-04-26,41.7894,MSFT
16379,2015-05-03,42.4747,MSFT
16380,2015-05-10,41.6847,MSFT
16381,2015-05-17,42.1604,MSFT
16382,2015-05-24,41.2094,MSFT
16383,2015-05-31,41.1743,MSFT
16384,2015-06-07,40.5416,MSFT
16385,2015-06-14,40.3922,MSFT
16386,2015-06-21,40.5065,MSFT
16387,2015-06-28,39.7684,MSFT
16388,2015-07-05,39.0127,MSFT
16389,2015-07-12,39.1973,MSFT
16390,2015-07-19,40.9634,MSFT
16391,2015-07-26,40.3659,MSFT
16392,2015-08-02,41.0337,MSFT
16393,2015-08-09,41.0688,MSFT
16394,2015-08-16,41.2973,MSFT
16395,2015-08-23,38.0923,MSFT
16396,2015-08-30,38.8529,MSFT
16397,2015-09-06,37.6855,MSFT
16398,2015-09-13,38.4549,MSFT
16399,2015-09-20,38.4549,MSFT
16400,2015-09-27,38.8617,MSFT
16401,2015-10-04,40.3034,MSFT
16402,2015-10-11,41.6654,MSFT
16403,2015-10-18,42.0192,MSFT
16404,2015-10-25,46.7597,MSFT
16405,2015-11-01,46.5563,MSFT
16406,2015-11-08,48.5728,MSFT
16407,2015-11-15,46.7332,MSFT
16408,2015-11-22,48.2529,MSFT
16409,2015-11-29,48.0213,MSFT
16410,2015-12-06,49.7844,MSFT
16411,2015-12-13,48.1371,MSFT
16412,2015-12-20,48.1994,MSFT
16413,2015-12-27,49.5707,MSFT
16414,2016-01-03,49.4015,MSFT
16415,2016-01-10,46.5966,MSFT
16416,2016-01-17,45.4035,MSFT
16417,2016-01-24,46.561,MSFT
16418,2016-01-31,49.0543,MSFT
16419,2016-02-07,44.6644,MSFT
16420,2016-02-14,44.9671,MSFT
16421,2016-02-21,46.4677,MSFT
16422,2016-02-28,46.0014,MSFT
16423,2016-03-06,46.656,MSFT
16424,2016-03-13,47.5885,MSFT
16425,2016-03-20,47.9652,MSFT
16426,2016-03-27,48.6108,MSFT
16427,2016-04-03,49.8303,MSFT
16428,2016-04-10,48.7991,MSFT
16429,2016-04-17,49.9021,MSFT
16430,2016-04-24,46.4318,MSFT
16431,2016-05-01,44.7191,MSFT
16432,2016-05-08,45.1854,MSFT
16433,2016-05-15,45.8041,MSFT
16434,2016-05-22,45.7151,MSFT
16435,2016-05-29,47.2504,MSFT
16436,2016-06-05,46.7718,MSFT
16437,2016-06-12,46.4918,MSFT
16438,2016-06-19,45.2726,MSFT
16439,2016-06-26,45.0017,MSFT
16440,2016-07-03,46.2028,MSFT
16441,2016-07-10,47.2323,MSFT
16442,2016-07-17,48.4967,MSFT
16443,2016-07-24,51.0886,MSFT
16444,2016-07-31,51.1879,MSFT
16445,2016-08-07,52.3439,MSFT
16446,2016-08-14,52.3258,MSFT
16447,2016-08-21,52.363,MSFT
16448,2016-08-28,52.7356,MSFT
16449,2016-09-04,52.4084,MSFT
16450,2016-09-11,51.0816,MSFT
16451,2016-09-18,52.0267,MSFT
16452,2016-09-25,52.1903,MSFT
16453,2016-10-02,52.3448,MSFT
16454,2016-10-09,52.5266,MSFT
16455,2016-10-16,52.1812,MSFT
16456,2016-10-23,54.2169,MSFT
16457,2016-10-30,54.4077,MSFT
16458,2016-11-06,53.3535,MSFT
16459,2016-11-13,53.6353,MSFT
16460,2016-11-20,55.2072,MSFT
16461,2016-11-27,55.3719,MSFT
16462,2016-12-04,54.201,MSFT
16463,2016-12-11,56.6892,MSFT
16464,2016-12-18,56.9911,MSFT
16465,2016-12-25,57.851,MSFT
16466,2017-01-01,56.8447,MSFT
16467,2017-01-08,57.4851,MSFT
16468,2017-01-15,57.357,MSFT
16469,2017-01-22,57.3936,MSFT
16470,2017-01-29,60.1745,MSFT
16471,2017-02-05,58.2535,MSFT
16472,2017-02-12,58.5462,MSFT
16473,2017-02-19,59.4704,MSFT
16474,2017-02-26,59.4704,MSFT
16475,2017-03-05,59.1299,MSFT
16476,2017-03-12,59.7557,MSFT
16477,2017-03-19,59.7005,MSFT
16478,2017-03-26,59.8017,MSFT
16479,2017-04-02,60.6116,MSFT
16480,2017-04-09,60.4459,MSFT
16481,2017-04-16,59.7741,MSFT
16482,2017-04-23,61.1086,MSFT
16483,2017-04-30,63.0044,MSFT
16484,2017-05-07,63.5014,MSFT
16485,2017-05-14,62.9308,MSFT
16486,2017-05-21,62.6458,MSFT
16487,2017-05-28,64.7466,MSFT
16488,2017-06-04,66.4125,MSFT
16489,2017-06-11,65.0798,MSFT
16490,2017-06-18,64.7836,MSFT
16491,2017-06-25,65.9035,MSFT
16492,2017-07-02,63.7934,MSFT
16493,2017-07-09,64.2839,MSFT
16494,2017-07-16,67.3565,MSFT
16495,2017-07-23,68.2912,MSFT
16496,2017-07-30,67.5971,MSFT
16497,2017-08-06,67.2639,MSFT
16498,2017-08-13,67.0973,MSFT
16499,2017-08-20,67.4454,MSFT
16500,2017-08-27,67.7525,MSFT
16501,2017-09-03,68.7945,MSFT
16502,2017-09-10,68.8317,MSFT
16503,2017-09-17,70.0692,MSFT
16504,2017-09-24,69.2318,MSFT
16505,2017-10-01,69.3063,MSFT
16506,2017-10-08,70.7112,MSFT
16507,2017-10-15,72.0975,MSFT
16508,2017-10-22,73.3256,MSFT
16509,2017-10-29,77.9777,MSFT
16510,2017-11-05,78.2847,MSFT
16511,2017-11-12,78.0335,MSFT
16512,2017-11-19,77.0538,MSFT
16513,2017-11-26,77.858,MSFT
16514,2017-12-03,78.7932,MSFT
16515,2017-12-10,78.6996,MSFT
16516,2017-12-17,81.2151,MSFT
16517,2017-12-24,79.9621,MSFT
16518,2017-12-31,79.9901,MSFT
16519,2018-01-07,82.4682,MSFT
16520,2018-01-14,83.7867,MSFT
16521,2018-01-21,84.1607,MSFT
16522,2018-01-28,87.9573,MSFT
16523,2018-02-04,85.8253,MSFT
16524,2018-02-11,82.4588,MSFT
16525,2018-02-18,86.4289,MSFT
16526,2018-02-25,88.3641,MSFT
16527,2018-03-04,87.4153,MSFT
16528,2018-03-11,90.694,MSFT
16529,2018-03-18,88.8714,MSFT
16530,2018-03-25,81.9008,MSFT
16531,2018-04-01,85.7431,MSFT
16532,2018-04-08,84.7661,MSFT
16533,2018-04-15,87.4435,MSFT
16534,2018-04-22,89.2472,MSFT
16535,2018-04-29,90.0176,MSFT
16536,2018-05-06,89.3975,MSFT
16537,2018-05-13,91.7837,MSFT
16538,2018-05-20,90.9162,MSFT
16539,2018-05-27,92.8032,MSFT
16540,2018-06-03,95.0959,MSFT
16541,2018-06-10,95.8885,MSFT
16542,2018-06-17,94.4732,MSFT
16543,2018-06-24,94.7374,MSFT
16544,2018-07-01,93.0391,MSFT
16545,2018-07-08,95.445,MSFT
16546,2018-07-15,99.4738,MSFT
16547,2018-07-22,100.2664,MSFT
16548,2018-07-29,101.5967,MSFT
16549,2018-08-05,101.9364,MSFT
16550,2018-08-12,102.8421,MSFT
16551,2018-08-19,101.8983,MSFT
16552,2018-08-26,102.675,MSFT
16553,2018-09-02,106.3975,MSFT
16554,2018-09-09,102.4951,MSFT
16555,2018-09-16,107.3825,MSFT
16556,2018-09-23,108.2255,MSFT
16557,2018-09-30,108.3297,MSFT
16558,2018-10-07,106.208,MSFT
16559,2018-10-14,103.7832,MSFT
16560,2018-10-21,102.9213,MSFT
16561,2018-10-28,101.3111,MSFT
16562,2018-11-04,100.5533,MSFT
16563,2018-11-11,103.7832,MSFT
16564,2018-11-18,103.0203,MSFT
16565,2018-11-25,98.0543,MSFT
16566,2018-12-02,105.4938,MSFT
16567,2018-12-09,99.7192,MSFT
16568,2018-12-16,100.8703,MSFT
16569,2018-12-23,93.4499,MSFT
16570,2018-12-30,95.5048,MSFT
16571,2019-01-06,96.9698,MSFT
16572,2019-01-13,97.7975,MSFT
16573,2019-01-20,102.4685,MSFT
16574,2019-01-27,101.9548,MSFT
16575,2019-02-03,97.7784,MSFT
16576,2019-02-10,100.5278,MSFT
16577,2019-02-17,102.9537,MSFT
16578,2019-02-24,106.0231,MSFT
16579,2019-03-03,107.5136,MSFT
16580,2019-03-10,105.5836,MSFT
16581,2019-03-17,110.7429,MSFT
16582,2019-03-24,111.8321,MSFT
16583,2019-03-31,112.6824,MSFT
16584,2019-04-07,114.5455,MSFT
16585,2019-04-14,115.5582,MSFT
16586,2019-04-21,117.8703,MSFT
16587,2019-04-28,124.0997,MSFT
16588,2019-05-05,123.1538,MSFT
16589,2019-05-12,121.4627,MSFT
16590,2019-05-19,122.8075,MSFT
16591,2019-05-26,121.0527,MSFT
16592,2019-06-02,118.5979,MSFT
16593,2019-06-09,126.0006,MSFT
16594,2019-06-16,127.0075,MSFT
16595,2019-06-23,131.3418,MSFT
16596,2019-06-30,128.4554,MSFT
16597,2019-07-07,131.4281,MSFT
16598,2019-07-14,133.1925,MSFT
16599,2019-07-21,131.0061,MSFT
16600,2019-07-28,135.5322,MSFT
16601,2019-08-04,131.2746,MSFT
16602,2019-08-11,132.0513,MSFT
16603,2019-08-18,130.9845,MSFT
16604,2019-08-25,128.348,MSFT
16605,2019-09-01,132.6491,MSFT
16606,2019-09-08,133.8422,MSFT
16607,2019-09-15,132.1295,MSFT
16608,2019-09-22,134.1693,MSFT
16609,2019-09-29,132.524,MSFT
16610,2019-10-06,132.8992,MSFT
16611,2019-10-13,134.4003,MSFT
16612,2019-10-20,132.2161,MSFT
16613,2019-10-27,135.4106,MSFT
16614,2019-11-03,138.2876,MSFT
16615,2019-11-10,140.4429,MSFT
16616,2019-11-17,144.3013,MSFT
16617,2019-11-24,144.4263,MSFT
16618,2019-12-01,146.1545,MSFT
16619,2019-12-08,146.5117,MSFT
16620,2019-12-15,149.1958,MSFT
16621,2019-12-22,151.9764,MSFT
16622,2019-12-29,153.4729,MSFT
16623,2020-01-05,153.1446,MSFT
16624,2020-01-12,155.7707,MSFT
16625,2020-01-19,161.3319,MSFT
16626,2020-01-26,159.343,MSFT
16627,2020-02-02,164.3538,MSFT
16628,2020-02-09,177.5423,MSFT
16629,2020-02-16,178.9519,MSFT
16630,2020-02-23,172.8948,MSFT
16631,2020-03-01,156.8435,MSFT
16632,2020-03-08,156.4176,MSFT
16633,2020-03-15,153.7649,MSFT
16634,2020-03-22,132.9699,MSFT
16635,2020-03-29,144.9261,MSFT
16636,2020-04-05,148.9244,MSFT
16637,2020-04-12,159.8737,MSFT
16638,2020-04-19,172.9045,MSFT
16639,2020-04-26,168.9836,MSFT
16640,2020-05-03,169.003,MSFT
16641,2020-05-10,178.7906,MSFT
16642,2020-05-17,177.3191,MSFT
16643,2020-05-24,178.1459,MSFT
16644,2020-05-31,177.8935,MSFT
16645,2020-06-07,181.7281,MSFT
16646,2020-06-14,182.2523,MSFT
16647,2020-06-21,189.4457,MSFT
16648,2020-06-28,190.5912,MSFT
16649,2020-07-05,200.2309,MSFT
16650,2020-07-12,207.4243,MSFT
16651,2020-07-19,196.9497,MSFT
16652,2020-07-26,195.4159,MSFT
16653,2020-08-02,199.0175,MSFT
16654,2020-08-09,206.2691,MSFT
16655,2020-08-16,202.7938,MSFT
16656,2020-08-23,207.2963,MSFT
16657,2020-08-30,222.7593,MSFT
16658,2020-09-06,208.4932,MSFT
16659,2020-09-13,198.5478,MSFT
16660,2020-09-20,195.0056,MSFT
16661,2020-09-27,202.236,MSFT
16662,2020-10-04,200.6498,MSFT
16663,2020-10-11,210.0113,MSFT
16664,2020-10-18,213.7578,MSFT
16665,2020-10-25,210.42,MSFT
16666,2020-11-01,197.0297,MSFT
16667,2020-11-08,217.7088,MSFT
16668,2020-11-15,210.6925,MSFT
16669,2020-11-22,205.2801,MSFT
16670,2020-11-29,210.0025,MSFT
16671,2020-12-06,209.1537,MSFT
16672,2020-12-13,208.0804,MSFT
16673,2020-12-20,213.2809,MSFT
16674,2020-12-27,217.3399,MSFT
16675,2021-01-03,217.0179,MSFT
16676,2021-01-10,214.2859,MSFT
16677,2021-01-17,207.4852,MSFT
16678,2021-01-24,220.4622,MSFT
16679,2021-01-31,226.3262,MSFT
16680,2021-02-07,236.3175,MSFT
16681,2021-02-14,239.0397,MSFT
16682,2021-02-21,235.6566,MSFT
16683,2021-02-28,227.256,MSFT
16684,2021-03-07,226.4932,MSFT
16685,2021-03-14,230.5517,MSFT
16686,2021-03-21,225.2707,MSFT
16687,2021-03-28,231.2656,MSFT
16688,2021-04-04,237.0061,MSFT
16689,2021-04-11,250.2084,MSFT
16690,2021-04-18,254.9906,MSFT
16691,2021-04-25,255.3916,MSFT
16692,2021-05-02,246.6194,MSFT
16693,2021-05-09,246.8932,MSFT
16694,2021-05-16,242.6782,MSFT
16695,2021-05-23,240.3162,MSFT
16696,2021-05-30,244.7369,MSFT
16697,2021-06-06,245.8249,MSFT
16698,2021-06-13,252.7844,MSFT
16699,2021-06-20,254.2939,MSFT
16700,2021-06-27,259.7732,MSFT
16701,2021-07-04,272.1532,MSFT
16702,2021-07-11,272.4374,MSFT
16703,2021-07-18,275.1918,MSFT
16704,2021-07-25,283.9352,MSFT
16705,2021-08-01,279.2695,MSFT
16706,2021-08-08,283.7294,MSFT
16707,2021-08-15,287.0523,MSFT
16708,2021-08-22,298.909,MSFT
16709,2021-08-29,294.3521,MSFT
16710,2021-09-05,295.7467,MSFT
16711,2021-09-12,290.414,MSFT
16712,2021-09-19,294.4994,MSFT
16713,2021-09-26,293.9888,MSFT
16714,2021-10-03,283.9223,MSFT
16715,2021-10-10,289.5694,MSFT
16716,2021-10-17,298.7617,MSFT
16717,2021-10-24,303.6231,MSFT
16718,2021-10-31,325.6808,MSFT
16719,2021-11-07,330.0413,MSFT
16720,2021-11-14,330.6895,MSFT
16721,2021-11-21,337.5811,MSFT
16722,2021-11-28,324.3675,MSFT
16723,2021-12-05,317.805,MSFT
16724,2021-12-12,337.0203,MSFT
16725,2021-12-19,318.5823,MSFT
16726,2021-12-26,329.2968,MSFT
16727,2022-01-02,330.9005,MSFT
16728,2022-01-09,308.9795,MSFT
16729,2022-01-16,305.2014,MSFT
16730,2022-01-23,291.2597,MSFT
16731,2022-01-30,303.2927,MSFT
16732,2022-02-06,301.0101,MSFT
16733,2022-02-13,290.2857,MSFT
16734,2022-02-20,283.8767,MSFT
16735,2022-02-27,293.1247,MSFT
16736,2022-03-06,285.7795,MSFT
16737,2022-03-13,276.1274,MSFT
16738,2022-03-20,296.2007,MSFT
16739,2022-03-27,299.405,MSFT
16740,2022-04-03,305.0642,MSFT
16741,2022-04-10,292.7895,MSFT
16742,2022-04-17,275.8907,MSFT
16743,2022-04-24,270.1724,MSFT
16744,2022-05-01,273.6133,MSFT
16745,2022-05-08,270.8625,MSFT
16746,2022-05-15,257.4441,MSFT
16747,2022-05-22,249.6122,MSFT
16748,2022-05-29,270.0509,MSFT
16749,2022-06-05,266.8685,MSFT
16750,2022-06-12,250.0372,MSFT
16751,2022-06-19,244.7596,MSFT
16752,2022-06-26,264.5755,MSFT
16753,2022-07-03,256.5503,MSFT
16754,2022-07-10,264.536,MSFT
16755,2022-07-17,253.7237,MSFT
16756,2022-07-24,257.3212,MSFT
16757,2022-07-31,277.4633,MSFT
16758,2022-08-07,279.608,MSFT
16759,2022-08-14,288.503,MSFT
16760,2022-08-21,283.4121,MSFT
16761,2022-08-28,265.5249,MSFT
16762,2022-09-04,253.61,MSFT
16763,2022-09-11,261.9296,MSFT
16764,2022-09-18,242.3983,MSFT
16765,2022-09-25,235.6436,MSFT
16766,2022-10-02,230.6716,MSFT
16767,2022-10-09,231.9988,MSFT
16768,2022-10-16,226.3731,MSFT
16769,2022-10-23,239.8034,MSFT
16770,2022-10-30,233.6132,MSFT
16771,2022-11-06,219.2717,MSFT
16772,2022-11-13,244.7456,MSFT
16773,2022-11-20,239.5841,MSFT
16774,2022-11-27,245.8115,MSFT
16775,2022-12-04,253.2905,MSFT
16776,2022-12-11,243.7556,MSFT
16777,2022-12-18,243.0305,MSFT
16778,2022-12-25,237.1109,MSFT
16779,2023-01-01,238.1936,MSFT
16780,2023-01-08,223.4045,MSFT
16781,2023-01-15,237.6076,MSFT
16782,2023-01-22,238.5908,MSFT
16783,2023-01-29,246.477,MSFT
16784,2023-02-05,256.5979,MSFT
16785,2023-02-12,261.3157,MSFT
16786,2023-02-19,256.957,MSFT
16787,2023-02-26,248.1548,MSFT
16788,2023-03-05,254.1988,MSFT
16789,2023-03-12,247.5275,MSFT
16790,2023-03-19,278.2357,MSFT
16791,2023-03-26,279.3708,MSFT
16792,2023-04-02,287.0677,MSFT
16793,2023-04-09,290.3536,MSFT
16794,2023-04-16,284.917,MSFT
16795,2023-04-23,284.5386,MSFT
16796,2023-04-30,305.9467,MSFT
16797,2023-05-07,309.3222,MSFT
16798,2023-05-14,307.6494,MSFT
16799,2023-05-21,317.6658,MSFT
16800,2023-05-28,332.185,MSFT
16801,2023-06-04,334.6897,MSFT
16802,2023-06-11,326.0979,MSFT
16803,2023-06-18,341.605,MSFT
16804,2023-06-25,334.3105,MSFT
16805,2023-07-02,339.8188,MSFT
16806,2023-07-09,336.5058,MSFT
16807,2023-07-16,344.5088,MSFT
16808,2023-07-23,343.0419,MSFT
16809,2023-07-30,337.6534,MSFT
16810,2023-08-06,327.0858,MSFT
16811,2023-08-13,320.3301,MSFT
16812,2023-08-20,316.48,MSFT
16813,2023-08-27,322.98,MSFT
16814,2023-09-03,328.66,MSFT
16815,2023-09-10,334.27,MSFT
16816,1999-11-14,0.6867,AAPL
16817,1999-11-21,0.7005,AAPL
16818,1999-11-28,0.7203,AAPL
16819,1999-12-05,0.8714,AAPL
16820,1999-12-12,0.7805,AAPL
16821,1999-12-19,0.7578,AAPL
16822,1999-12-26,0.7843,AAPL
16823,2000-01-02,0.7791,AAPL
16824,2000-01-09,0.754,AAPL
16825,2000-01-16,0.7611,AAPL
16826,2000-01-23,0.8435,AAPL
16827,2000-01-30,0.77,AAPL
16828,2000-02-06,0.8184,AAPL
16829,2000-02-13,0.8241,AAPL
16830,2000-02-20,0.843,AAPL
16831,2000-02-27,0.8363,AAPL
16832,2000-03-05,0.9699,AAPL
16833,2000-03-12,0.9529,AAPL
16834,2000-03-19,0.9472,AAPL
16835,2000-03-26,1.0509,AAPL
16836,2000-04-02,1.0291,AAPL
16837,2000-04-09,0.9983,AAPL
16838,2000-04-16,0.8477,AAPL
16839,2000-04-23,0.9007,AAPL
16840,2000-04-30,0.9401,AAPL
16841,2000-05-07,0.8572,AAPL
16842,2000-05-14,0.8155,AAPL
16843,2000-05-21,0.7123,AAPL
16844,2000-05-28,0.6545,AAPL
16845,2000-06-04,0.7014,AAPL
16846,2000-06-11,0.7256,AAPL
16847,2000-06-18,0.691,AAPL
16848,2000-06-25,0.7834,AAPL
16849,2000-07-02,0.7938,AAPL
16850,2000-07-09,0.825,AAPL
16851,2000-07-16,0.8743,AAPL
16852,2000-07-23,0.8117,AAPL
16853,2000-07-30,0.7321,AAPL
16854,2000-08-06,0.7181,AAPL
16855,2000-08-13,0.7228,AAPL
16856,2000-08-20,0.7578,AAPL
16857,2000-08-27,0.861,AAPL
16858,2000-09-03,0.9614,AAPL
16859,2000-09-10,0.8923,AAPL
16860,2000-09-17,0.837,AAPL
16861,2000-09-24,0.7909,AAPL
16862,2000-10-01,0.3902,AAPL
16863,2000-10-08,0.3363,AAPL
16864,2000-10-15,0.3343,AAPL
16865,2000-10-22,0.2955,AAPL
16866,2000-10-29,0.2813,AAPL
16867,2000-11-05,0.3372,AAPL
16868,2000-11-12,0.2889,AAPL
16869,2000-11-19,0.2804,AAPL
16870,2000-11-26,0.2926,AAPL
16871,2000-12-03,0.2585,AAPL
16872,2000-12-10,0.2282,AAPL
16873,2000-12-17,0.2131,AAPL
16874,2000-12-24,0.2273,AAPL
16875,2000-12-31,0.2255,AAPL
16876,2001-01-07,0.2481,AAPL
16877,2001-01-14,0.2605,AAPL
16878,2001-01-21,0.2955,AAPL
16879,2001-01-28,0.2964,AAPL
16880,2001-02-04,0.3125,AAPL
16881,2001-02-11,0.2898,AAPL
16882,2001-02-18,0.2879,AAPL
16883,2001-02-25,0.2851,AAPL
16884,2001-03-04,0.2917,AAPL
16885,2001-03-11,0.3069,AAPL
16886,2001-03-18,0.2973,AAPL
16887,2001-03-25,0.3486,AAPL
16888,2001-04-01,0.3345,AAPL
16889,2001-04-08,0.312,AAPL
16890,2001-04-15,0.3398,AAPL
16891,2001-04-22,0.3795,AAPL
16892,2001-04-29,0.3971,AAPL
16893,2001-05-06,0.3902,AAPL
16894,2001-05-13,0.3463,AAPL
16895,2001-05-20,0.3566,AAPL
16896,2001-05-27,0.3449,AAPL
16897,2001-06-03,0.3166,AAPL
16898,2001-06-10,0.3231,AAPL
16899,2001-06-17,0.3098,AAPL
16900,2001-06-24,0.3374,AAPL
16901,2001-07-01,0.3524,AAPL
16902,2001-07-08,0.3339,AAPL
16903,2001-07-15,0.3766,AAPL
16904,2001-07-22,0.3028,AAPL
16905,2001-07-29,0.2873,AAPL
16906,2001-08-05,0.2955,AAPL
16907,2001-08-12,0.2883,AAPL
16908,2001-08-19,0.2739,AAPL
16909,2001-08-26,0.2814,AAPL
16910,2001-09-02,0.2811,AAPL
16911,2001-09-09,0.2619,AAPL
16912,2001-09-16,0.2632,AAPL
16913,2001-09-23,0.2384,AAPL
16914,2001-09-30,0.2351,AAPL
16915,2001-10-07,0.2446,AAPL
16916,2001-10-14,0.2729,AAPL
16917,2001-10-21,0.2773,AAPL
16918,2001-10-28,0.2829,AAPL
16919,2001-11-04,0.2814,AAPL
16920,2001-11-11,0.2836,AAPL
16921,2001-11-18,0.2875,AAPL
