,date,value,symbol
0,2023-09-11,90.84,XLE
1,2023-08-31,88.92,XLE
2,2023-07-31,87.48,XLE
3,2023-06-30,81.17,XLE
4,2023-05-31,75.9063,XLE
5,2023-04-28,84.37,XLE
6,2023-03-31,82.0906,XLE
7,2023-02-28,82.1025,XLE
8,2023-01-31,88.2241,XLE
9,2022-12-30,85.8108,XLE
10,2022-11-30,88.5096,XLE
11,2022-10-31,87.393,XLE
12,2022-09-30,69.9338,XLE
13,2022-08-31,77.3253,XLE
14,2022-07-29,75.3274,XLE
15,2022-06-30,68.6899,XLE
16,2022-05-31,82.8774,XLE
17,2022-04-29,71.4247,XLE
18,2022-03-31,72.6508,XLE
19,2022-02-28,66.4701,XLE
20,2022-01-31,62.0815,XLE
21,2021-12-31,52.2682,XLE
22,2021-11-30,50.7459,XLE
23,2021-10-29,53.4231,XLE
24,2021-09-30,48.4219,XLE
25,2021-08-31,44.435,XLE
26,2021-07-30,45.3439,XLE
27,2021-06-30,49.4569,XLE
28,2021-05-28,47.4674,XLE
29,2021-04-30,44.9035,XLE
30,2021-03-31,44.6035,XLE
31,2021-02-26,43.3122,XLE
32,2021-01-29,35.3694,XLE
33,2020-12-31,34.0921,XLE
34,2020-11-30,32.6216,XLE
35,2020-10-30,25.4868,XLE
36,2020-09-30,26.5783,XLE
37,2020-08-31,31.1077,XLE
38,2020-07-31,31.4393,XLE
39,2020-06-30,33.0274,XLE
40,2020-05-29,33.3951,XLE
41,2020-04-30,32.7403,XLE
42,2020-03-31,25.0377,XLE
43,2020-02-28,38.0898,XLE
44,2020-01-31,44.964,XLE
45,2019-12-31,50.5171,XLE
46,2019-11-29,47.6459,XLE
47,2019-10-31,46.8935,XLE
48,2019-09-30,47.8967,XLE
49,2019-08-30,46.0836,XLE
50,2019-07-31,50.2687,XLE
51,2019-06-28,51.0784,XLE
52,2019-05-31,46.6944,XLE
53,2019-04-30,52.5262,XLE
54,2019-03-29,52.5341,XLE
55,2019-02-28,51.4396,XLE
56,2019-01-31,50.2807,XLE
57,2018-12-31,45.2117,XLE
58,2018-11-30,51.6299,XLE
59,2018-10-31,52.4499,XLE
60,2018-09-28,59.1506,XLE
61,2018-08-31,57.7408,XLE
62,2018-07-31,59.8196,XLE
63,2018-06-29,58.9043,XLE
64,2018-05-31,58.5618,XLE
65,2018-04-30,56.8593,XLE
66,2018-03-29,51.9291,XLE
67,2018-02-28,51.0528,XLE
68,2018-01-31,57.2566,XLE
69,2017-12-29,55.2754,XLE
70,2017-11-30,52.5079,XLE
71,2017-10-31,51.6037,XLE
72,2017-09-29,52.0368,XLE
73,2017-08-31,47.2291,XLE
74,2017-07-31,49.9667,XLE
75,2017-06-30,48.6916,XLE
76,2017-05-31,48.7514,XLE
77,2017-04-28,50.5393,XLE
78,2017-03-31,52.074,XLE
79,2017-02-28,52.8592,XLE
80,2017-01-31,53.9848,XLE
81,2016-12-30,55.7769,XLE
82,2016-11-30,54.8295,XLE
83,2016-10-31,50.5495,XLE
84,2016-09-30,52.0155,XLE
85,2016-08-31,50.1632,XLE
86,2016-07-29,49.3358,XLE
87,2016-06-30,49.9655,XLE
88,2016-05-31,48.645,XLE
89,2016-04-29,49.1033,XLE
90,2016-03-31,45.0223,XLE
91,2016-02-29,40.8682,XLE
92,2016-01-29,42.0456,XLE
93,2015-12-31,43.5697,XLE
94,2015-11-30,48.6825,XLE
95,2015-10-30,48.6896,XLE
96,2015-09-30,43.8085,XLE
97,2015-08-31,47.1869,XLE
98,2015-07-31,49.2824,XLE
99,2015-06-30,53.3881,XLE
100,2015-05-29,55.3117,XLE
101,2015-04-30,58.3387,XLE
102,2015-03-31,54.7402,XLE
103,2015-02-27,55.3854,XLE
104,2015-01-30,52.9533,XLE
105,2014-12-31,55.4835,XLE
106,2014-11-28,55.6111,XLE
107,2014-10-31,60.906,XLE
108,2014-09-30,63.1355,XLE
109,2014-08-29,68.4401,XLE
110,2014-07-31,66.9776,XLE
111,2014-06-30,69.3827,XLE
112,2014-05-30,65.7606,XLE
113,2014-04-30,64.6774,XLE
114,2014-03-31,61.4483,XLE
115,2014-02-28,60.1803,XLE
116,2014-01-31,57.2485,XLE
117,2013-12-31,60.7707,XLE
118,2013-11-29,59.075,XLE
119,2013-10-31,59.0408,XLE
120,2013-09-30,56.6619,XLE
121,2013-08-30,55.4875,XLE
122,2013-07-31,56.0657,XLE
123,2013-06-28,53.2631,XLE
124,2013-05-31,54.4986,XLE
125,2013-04-30,52.9889,XLE
126,2013-03-28,53.693,XLE
127,2013-02-28,52.3614,XLE
128,2013-01-31,52.1322,XLE
129,2012-12-31,48.1355,XLE
130,2012-11-30,47.6476,XLE
131,2012-10-31,48.2378,XLE
132,2012-09-28,49.2401,XLE
133,2012-08-31,47.7494,XLE
134,2012-07-31,46.4944,XLE
135,2012-06-29,44.3049,XLE
136,2012-05-31,42.2754,XLE
137,2012-04-30,47.3314,XLE
138,2012-03-30,47.6703,XLE
139,2012-02-29,49.5612,XLE
140,2012-01-31,46.788,XLE
141,2011-12-30,45.7555,XLE
142,2011-11-30,46.7112,XLE
143,2011-10-31,45.9467,XLE
144,2011-09-30,38.5646,XLE
145,2011-08-31,45.0638,XLE
146,2011-07-29,50.1912,XLE
147,2011-06-30,49.4691,XLE
148,2011-05-31,50.4384,XLE
149,2011-04-29,52.6421,XLE
150,2011-03-31,52.1652,XLE
151,2011-02-28,51.2006,XLE
152,2011-01-31,47.6869,XLE
153,2010-12-31,44.4925,XLE
154,2010-11-30,40.7001,XLE
155,2010-10-29,38.448,XLE
156,2010-09-30,36.3841,XLE
157,2010-08-31,33.0769,XLE
158,2010-07-30,34.7824,XLE
159,2010-06-30,32.0949,XLE
160,2010-05-28,34.1177,XLE
161,2010-04-30,38.5295,XLE
162,2010-03-31,36.9925,XLE
163,2010-02-26,35.9773,XLE
164,2010-01-29,34.9263,XLE
165,2009-12-31,36.5348,XLE
166,2009-11-30,36.2167,XLE
167,2009-10-30,35.216,XLE
168,2009-09-30,34.3682,XLE
169,2009-08-31,32.4705,XLE
170,2009-07-31,32.1215,XLE
171,2009-06-30,30.4907,XLE
172,2009-05-29,32.626,XLE
173,2009-04-30,28.9013,XLE
174,2009-03-31,26.8053,XLE
175,2009-02-27,25.8302,XLE
176,2009-01-30,29.4635,XLE
177,2008-12-31,29.9973,XLE
178,2008-11-28,31.4104,XLE
179,2008-10-31,32.0164,XLE
180,2008-09-30,39.6753,XLE
181,2008-08-29,46.4,XLE
182,2008-07-31,46.3377,XLE
183,2008-06-30,55.107,XLE
184,2008-05-30,53.4202,XLE
185,2008-04-30,50.7802,XLE
186,2008-03-31,46.0035,XLE
187,2008-02-29,47.1047,XLE
188,2008-01-31,43.1096,XLE
189,2007-12-31,49.1486,XLE
190,2007-11-30,45.3928,XLE
191,2007-10-31,47.3885,XLE
192,2007-09-28,46.2146,XLE
193,2007-08-31,43.0315,XLE
194,2007-07-31,42.5201,XLE
195,2007-06-29,42.5139,XLE
196,2007-05-31,41.9685,XLE
197,2007-04-30,38.9392,XLE
198,2007-03-30,37.0405,XLE
199,2007-02-28,34.848,XLE
200,2007-01-31,35.5768,XLE
201,2006-12-29,35.9076,XLE
202,2006-11-30,36.9477,XLE
203,2006-10-31,34.029,XLE
204,2006-09-29,32.6368,XLE
205,2006-08-31,33.8724,XLE
206,2006-07-31,35.6856,XLE
207,2006-06-30,34.5295,XLE
208,2006-05-31,33.6741,XLE
209,2006-04-28,34.638,XLE
210,2006-03-31,32.977,XLE
211,2006-02-28,31.6331,XLE
212,2006-01-31,34.8484,XLE
213,2005-12-30,30.4062,XLE
214,2005-11-30,29.8669,XLE
215,2005-10-31,29.4268,XLE
216,2005-09-30,32.3502,XLE
217,2005-08-31,30.4379,XLE
218,2005-07-29,28.6107,XLE
219,2005-06-30,26.7173,XLE
220,2005-05-31,24.9758,XLE
221,2005-04-29,24.2987,XLE
222,2005-03-31,25.6889,XLE
223,2005-02-28,26.1897,XLE
224,2005-01-31,22.427,XLE
225,2004-12-31,21.6924,XLE
226,2004-11-30,22.3221,XLE
227,2004-10-29,20.9117,XLE
228,2004-09-30,20.7867,XLE
229,2004-08-31,18.939,XLE
230,2004-07-30,19.2354,XLE
231,2004-06-30,18.6604,XLE
232,2004-05-28,17.5654,XLE
233,2004-04-30,17.6185,XLE
234,2004-03-31,17.3233,XLE
235,2004-02-27,17.4309,XLE
236,2004-01-30,16.5608,XLE
237,2003-12-31,16.1964,XLE
238,2003-11-28,14.3211,XLE
239,2003-10-31,14.2099,XLE
240,2003-09-30,14.0753,XLE
241,2003-08-29,14.3725,XLE
242,2003-07-31,13.5107,XLE
243,2003-06-30,14.0057,XLE
244,2003-05-30,14.1875,XLE
245,2003-04-30,12.8256,XLE
246,2003-03-31,12.9357,XLE
247,2003-02-28,12.9189,XLE
248,2003-01-31,12.55,XLE
249,2002-12-31,12.8728,XLE
250,2002-11-29,12.8714,XLE
251,2002-10-31,12.3609,XLE
252,2002-09-30,12.1372,XLE
253,2002-08-30,13.07,XLE
254,2002-07-31,12.8761,XLE
255,2002-06-28,14.947,XLE
256,2002-05-31,15.5148,XLE
257,2002-04-30,15.7926,XLE
258,2002-03-28,16.3824,XLE
259,2002-02-28,15.0505,XLE
260,2002-01-31,14.5532,XLE
261,2001-12-31,15.0901,XLE
262,2001-11-30,14.2746,XLE
263,2001-10-31,15.1189,XLE
264,2001-09-28,14.5335,XLE
265,2001-08-31,16.0808,XLE
266,2001-07-31,16.7916,XLE
267,2001-06-29,16.9875,XLE
268,2001-05-31,18.6915,XLE
269,2001-04-30,18.8697,XLE
270,2001-03-30,17.1037,XLE
271,2001-02-28,17.6289,XLE
272,2001-01-31,17.8455,XLE
273,2000-12-29,18.4343,XLE
274,2000-11-30,16.7241,XLE
275,2000-10-31,17.6544,XLE
276,2000-09-29,18.1473,XLE
277,2000-08-31,17.8561,XLE
278,2000-07-31,16.097,XLE
279,2000-06-30,16.7311,XLE
280,2000-05-31,17.7113,XLE
281,2000-04-28,15.8507,XLE
282,2000-03-31,16.0867,XLE
283,2000-02-29,14.3082,XLE
284,2000-01-31,14.9372,XLE
285,1999-12-31,14.8169,XLE
286,2023-09-11,34.46,XLF
287,2023-08-31,34.38,XLF
288,2023-07-31,35.33,XLF
289,2023-06-30,33.71,XLF
290,2023-05-31,31.6168,XLF
291,2023-04-28,33.0204,XLF
292,2023-03-31,32.005,XLF
293,2023-02-28,35.3857,XLF
294,2023-01-31,36.2178,XLF
295,2022-12-30,33.8799,XLF
296,2022-11-30,35.7458,XLF
297,2022-10-31,33.452,XLF
298,2022-09-30,29.8882,XLF
299,2022-08-31,32.3685,XLF
300,2022-07-29,33.0149,XLF
301,2022-06-30,30.8015,XLF
302,2022-05-31,34.5581,XLF
303,2022-04-29,33.6228,XLF
304,2022-03-31,37.3349,XLF
305,2022-02-28,37.3834,XLF
306,2022-01-31,37.9074,XLF
307,2021-12-31,37.8977,XLF
308,2021-11-30,36.6604,XLF
309,2021-10-29,38.8816,XLF
310,2021-09-30,36.2451,XLF
311,2021-08-31,36.9216,XLF
312,2021-07-30,35.114,XLF
313,2021-06-30,35.2775,XLF
314,2021-05-28,36.3863,XLF
315,2021-04-30,34.7293,XLF
316,2021-03-31,32.6126,XLF
317,2021-02-26,30.8075,XLF
318,2021-01-29,27.6038,XLF
319,2020-12-31,28.1091,XLF
320,2020-11-30,26.4436,XLF
321,2020-10-30,22.6307,XLF
322,2020-09-30,22.8299,XLF
323,2020-08-31,23.6352,XLF
324,2020-07-31,22.6638,XLF
325,2020-06-30,21.8244,XLF
326,2020-05-29,21.9388,XLF
327,2020-04-30,21.3578,XLF
328,2020-03-31,19.5116,XLF
329,2020-02-28,24.6962,XLF
330,2020-01-31,27.8262,XLF
331,2019-12-31,28.5877,XLF
332,2019-11-29,27.8607,XLF
333,2019-10-31,26.5208,XLF
334,2019-09-30,25.8739,XLF
335,2019-08-30,24.7488,XLF
336,2019-07-31,25.9715,XLF
337,2019-06-28,25.3739,XLF
338,2019-05-31,23.7903,XLF
339,2019-04-30,25.6287,XLF
340,2019-03-29,23.5159,XLF
341,2019-02-28,24.1347,XLF
342,2019-01-31,23.6068,XLF
343,2018-12-31,21.6775,XLF
344,2018-11-30,24.3891,XLF
345,2018-10-31,23.7651,XLF
346,2018-09-28,24.9407,XLF
347,2018-08-31,25.5058,XLF
348,2018-07-31,25.1637,XLF
349,2018-06-29,23.9393,XLF
350,2018-05-31,24.3649,XLF
351,2018-04-30,24.6069,XLF
352,2018-03-29,24.7145,XLF
353,2018-02-28,25.7865,XLF
354,2018-01-31,26.5636,XLF
355,2017-12-29,24.929,XLF
356,2017-11-30,24.4678,XLF
357,2017-10-31,23.6498,XLF
358,2017-09-29,22.9919,XLF
359,2017-08-31,21.8694,XLF
360,2017-07-31,22.2147,XLF
361,2017-06-30,21.8429,XLF
362,2017-05-31,20.507,XLF
363,2017-04-28,20.754,XLF
364,2017-03-31,20.9304,XLF
365,2017-02-28,21.5673,XLF
366,2017-01-31,20.4863,XLF
367,2016-12-30,20.4336,XLF
368,2016-11-30,19.6932,XLF
369,2016-10-31,17.2698,XLF
370,2016-09-30,16.8849,XLF
371,2016-08-31,17.3855,XLF
372,2016-07-29,16.7413,XLF
373,2016-06-30,16.1786,XLF
374,2016-05-31,16.7226,XLF
375,2016-04-29,16.4128,XLF
376,2016-03-31,15.8424,XLF
377,2016-02-29,14.7697,XLF
378,2016-01-29,15.2109,XLF
379,2015-12-31,16.6886,XLF
380,2015-11-30,17.0899,XLF
381,2015-10-30,16.7559,XLF
382,2015-09-30,15.7678,XLF
383,2015-08-31,16.2224,XLF
384,2015-07-31,17.4548,XLF
385,2015-06-30,16.8801,XLF
386,2015-05-29,16.957,XLF
387,2015-04-30,16.633,XLF
388,2015-03-31,16.6192,XLF
389,2015-02-27,16.7232,XLF
390,2015-01-30,15.8029,XLF
391,2014-12-31,16.9842,XLF
392,2014-11-28,16.6724,XLF
393,2014-10-31,16.2897,XLF
394,2014-09-30,15.8319,XLF
395,2014-08-29,15.8957,XLF
396,2014-07-31,15.2492,XLF
397,2014-06-30,15.4738,XLF
398,2014-05-30,15.1083,XLF
399,2014-04-30,14.8846,XLF
400,2014-03-31,15.1421,XLF
401,2014-02-28,14.6541,XLF
402,2014-01-31,14.222,XLF
403,2013-12-31,14.7622,XLF
404,2013-11-29,14.438,XLF
405,2013-10-31,13.823,XLF
406,2013-09-30,13.3793,XLF
407,2013-08-30,13.0154,XLF
408,2013-07-31,13.7184,XLF
409,2013-06-28,13.0188,XLF
410,2013-05-31,13.2299,XLF
411,2013-04-30,12.4697,XLF
412,2013-03-28,12.1423,XLF
413,2013-02-28,11.6902,XLF
414,2013-01-31,11.5507,XLF
415,2012-12-31,10.8927,XLF
416,2012-11-30,10.4079,XLF
417,2012-10-31,10.4999,XLF
418,2012-09-28,10.2956,XLF
419,2012-08-31,9.97,XLF
420,2012-07-31,9.6412,XLF
421,2012-06-29,9.6248,XLF
422,2012-05-31,9.1704,XLF
423,2012-04-30,10.0998,XLF
424,2012-03-30,10.3387,XLF
425,2012-02-29,9.6308,XLF
426,2012-01-31,9.1708,XLF
427,2011-12-30,8.4824,XLF
428,2011-11-30,8.3051,XLF
429,2011-10-31,8.7493,XLF
430,2011-09-30,7.6568,XLF
431,2011-08-31,8.641,XLF
432,2011-07-29,9.5548,XLF
433,2011-06-30,9.9133,XLF
434,2011-05-31,10.1935,XLF
435,2011-04-29,10.541,XLF
436,2011-03-31,10.5475,XLF
437,2011-02-28,10.8157,XLF
438,2011-01-31,10.5268,XLF
439,2010-12-31,10.238,XLF
440,2010-11-30,9.2481,XLF
441,2010-10-29,9.3114,XLF
442,2010-09-30,9.1742,XLF
443,2010-08-31,8.6492,XLF
444,2010-07-30,9.3866,XLF
445,2010-06-30,8.8123,XLF
446,2010-05-28,9.3482,XLF
447,2010-04-30,10.2906,XLF
448,2010-03-31,10.1569,XLF
449,2010-02-26,9.3266,XLF
450,2010-01-29,9.0089,XLF
451,2009-12-31,9.1487,XLF
452,2009-11-30,9.2797,XLF
453,2009-10-30,8.8936,XLF
454,2009-09-30,9.4569,XLF
455,2009-08-31,9.2762,XLF
456,2009-07-31,8.2098,XLF
457,2009-06-30,7.5409,XLF
458,2009-05-29,7.6789,XLF
459,2009-04-30,6.7371,XLF
460,2009-03-31,5.5316,XLF
461,2009-02-27,4.7218,XLF
462,2009-01-30,5.7407,XLF
463,2008-12-31,7.7786,XLF
464,2008-11-28,7.7499,XLF
465,2008-10-31,9.4884,XLF
466,2008-09-30,12.1574,XLF
467,2008-08-29,12.9597,XLF
468,2008-07-31,13.1297,XLF
469,2008-06-30,12.298,XLF
470,2008-05-30,14.8955,XLF
471,2008-04-30,16.0085,XLF
472,2008-03-31,14.9617,XLF
473,2008-02-29,15.4232,XLF
474,2008-01-31,17.3996,XLF
475,2007-12-31,17.2742,XLF
476,2007-11-30,18.3464,XLF
477,2007-10-31,19.9621,XLF
478,2007-09-28,20.3113,XLF
479,2007-08-31,19.8276,XLF
480,2007-07-31,19.3282,XLF
481,2007-06-29,21.2551,XLF
482,2007-05-31,22.1451,XLF
483,2007-04-30,21.625,XLF
484,2007-03-30,20.8187,XLF
485,2007-02-28,20.9172,XLF
486,2007-01-31,21.5747,XLF
487,2006-12-29,21.3769,XLF
488,2006-11-30,20.6019,XLF
489,2006-10-31,20.4576,XLF
490,2006-09-29,19.9899,XLF
491,2006-08-31,19.1681,XLF
492,2006-07-31,18.9448,XLF
493,2006-06-30,18.521,XLF
494,2006-05-31,18.6065,XLF
495,2006-04-28,19.3353,XLF
496,2006-03-31,18.5325,XLF
497,2006-02-28,18.4792,XLF
498,2006-01-31,18.0941,XLF
499,2005-12-30,17.9356,XLF
500,2005-11-30,17.9322,XLF
501,2005-10-31,17.1163,XLF
502,2005-09-30,16.6099,XLF
503,2005-08-31,16.4701,XLF
504,2005-07-29,16.7442,XLF
505,2005-06-30,16.4869,XLF
506,2005-05-31,16.2842,XLF
507,2005-04-29,15.817,XLF
508,2005-03-31,15.7892,XLF
509,2005-02-28,16.4134,XLF
510,2005-01-31,16.524,XLF
511,2004-12-31,16.8892,XLF
512,2004-11-30,16.2181,XLF
513,2004-10-29,15.7288,XLF
514,2004-09-30,15.6464,XLF
515,2004-08-31,15.7917,XLF
516,2004-07-30,15.2941,XLF
517,2004-06-30,15.6276,XLF
518,2004-05-28,15.5592,XLF
519,2004-04-30,15.298,XLF
520,2004-03-31,15.9944,XLF
521,2004-02-27,16.1814,XLF
522,2004-01-30,15.732,XLF
523,2003-12-31,15.2337,XLF
524,2003-11-28,14.5728,XLF
525,2003-10-31,14.6267,XLF
526,2003-09-30,13.6792,XLF
527,2003-08-29,13.5589,XLF
528,2003-07-31,13.7196,XLF
529,2003-06-30,13.1466,XLF
530,2003-05-30,13.0912,XLF
531,2003-04-30,12.4569,XLF
532,2003-03-31,11.0657,XLF
533,2003-02-28,11.1712,XLF
534,2003-01-31,11.5268,XLF
535,2002-12-31,11.6754,XLF
536,2002-11-29,12.3456,XLF
537,2002-10-31,11.9025,XLF
538,2002-09-30,10.9053,XLF
539,2002-08-30,12.321,XLF
540,2002-07-31,12.0953,XLF
541,2002-06-28,13.1921,XLF
542,2002-05-31,13.7811,XLF
543,2002-04-30,13.8229,XLF
544,2002-03-28,14.1833,XLF
545,2002-02-28,13.3043,XLF
546,2002-01-31,13.5386,XLF
547,2001-12-31,13.6949,XLF
548,2001-11-30,13.4326,XLF
549,2001-10-31,12.6135,XLF
550,2001-09-28,12.7949,XLF
551,2001-08-31,13.558,XLF
552,2001-07-31,14.518,XLF
553,2001-06-29,14.6573,XLF
554,2001-05-31,14.7632,XLF
555,2001-04-30,14.141,XLF
556,2001-03-30,13.6474,XLF
557,2001-02-28,14.0681,XLF
558,2001-01-31,15.0828,XLF
559,2000-12-29,15.1187,XLF
560,2000-11-30,13.9291,XLF
561,2000-10-31,14.6797,XLF
562,2000-09-29,14.8073,XLF
563,2000-08-31,14.4922,XLF
564,2000-07-31,13.1534,XLF
565,2000-06-30,12.0896,XLF
566,2000-05-31,12.7051,XLF
567,2000-04-28,12.4261,XLF
568,2000-03-31,12.3095,XLF
569,2000-02-29,10.4049,XLF
570,2000-01-31,11.6531,XLF
571,1999-12-31,12.0119,XLF
572,2023-09-11,72.32,XLP
573,2023-08-31,72.76,XLP
574,2023-07-31,75.75,XLP
575,2023-06-30,74.17,XLP
576,2023-05-31,72.1542,XLP
577,2023-04-28,76.8903,XLP
578,2023-03-31,74.1797,XLP
579,2023-02-28,71.1815,XLP
580,2023-01-31,72.8714,XLP
581,2022-12-30,73.6718,XLP
582,2022-11-30,75.7373,XLP
583,2022-10-31,71.371,XLP
584,2022-09-30,65.4741,XLP
585,2022-08-31,71.274,XLP
586,2022-07-29,72.6193,XLP
587,2022-06-30,70.3673,XLP
588,2022-05-31,72.0728,XLP
589,2022-04-29,75.1408,XLP
590,2022-03-31,73.4471,XLP
591,2022-02-28,72.1621,XLP
592,2022-01-31,73.193,XLP
593,2021-12-31,74.2914,XLP
594,2021-11-30,67.2599,XLP
595,2021-10-29,68.1786,XLP
596,2021-09-30,65.8725,XLP
597,2021-08-31,68.7124,XLP
598,2021-07-30,67.9993,XLP
599,2021-06-30,66.5349,XLP
600,2021-05-28,66.9043,XLP
601,2021-04-30,65.7422,XLP
602,2021-03-31,64.5422,XLP
603,2021-02-26,59.4903,XLP
604,2021-01-29,60.2328,XLP
605,2020-12-31,63.3905,XLP
606,2020-11-30,62.3549,XLP
607,2020-10-30,58.0215,XLP
608,2020-09-30,59.7362,XLP
609,2020-08-31,60.7513,XLP
610,2020-07-31,58.0834,XLP
611,2020-06-30,54.3223,XLP
612,2020-05-29,54.4436,XLP
613,2020-04-30,53.552,XLP
614,2020-03-31,50.0683,XLP
615,2020-02-28,52.9907,XLP
616,2020-01-31,57.7332,XLP
617,2019-12-31,57.5505,XLP
618,2019-11-29,56.1981,XLP
619,2019-10-31,55.4367,XLP
620,2019-09-30,55.6723,XLP
621,2019-08-30,54.7133,XLP
622,2019-07-31,53.5509,XLP
623,2019-06-28,52.3255,XLP
624,2019-05-31,49.729,XLP
625,2019-04-30,51.6069,XLP
626,2019-03-29,50.1761,XLP
627,2019-02-28,48.3303,XLP
628,2019-01-31,47.4853,XLP
629,2018-12-31,45.164,XLP
630,2018-11-30,49.5795,XLP
631,2018-10-31,48.4779,XLP
632,2018-09-28,47.5261,XLP
633,2018-08-31,47.0617,XLP
634,2018-07-31,46.8779,XLP
635,2018-06-29,45.0927,XLP
636,2018-05-31,43.1268,XLP
637,2018-04-30,43.8129,XLP
638,2018-03-29,45.7061,XLP
639,2018-02-28,46.1249,XLP
640,2018-01-31,49.9333,XLP
641,2017-12-29,49.1302,XLP
642,2017-11-30,48.0519,XLP
643,2017-10-31,45.5143,XLP
644,2017-09-29,46.2773,XLP
645,2017-08-31,46.611,XLP
646,2017-07-31,47.1307,XLP
647,2017-06-30,46.807,XLP
648,2017-05-31,47.8824,XLP
649,2017-04-28,46.6481,XLP
650,2017-03-31,46.1409,XLP
651,2017-02-28,46.3362,XLP
652,2017-01-31,44.2254,XLP
653,2016-12-30,43.4854,XLP
654,2016-11-30,42.2221,XLP
655,2016-10-31,44.0753,XLP
656,2016-09-30,44.4176,XLP
657,2016-08-31,45.1138,XLP
658,2016-07-29,45.3793,XLP
659,2016-06-30,45.7526,XLP
660,2016-05-31,43.4242,XLP
661,2016-04-29,43.1273,XLP
662,2016-03-31,43.7541,XLP
663,2016-02-29,41.7744,XLP
664,2016-01-29,41.6431,XLP
665,2015-12-31,41.4216,XLP
666,2015-11-30,40.2421,XLP
667,2015-10-30,40.6167,XLP
668,2015-09-30,38.4385,XLP
669,2015-08-31,38.2745,XLP
670,2015-07-31,40.7015,XLP
671,2015-06-30,38.5091,XLP
672,2015-05-29,39.2286,XLP
673,2015-04-30,38.8909,XLP
674,2015-03-31,39.1884,XLP
675,2015-02-27,39.9681,XLP
676,2015-01-30,38.3777,XLP
677,2014-12-31,38.7533,XLP
678,2014-11-28,39.1188,XLP
679,2014-10-31,37.0637,XLP
680,2014-09-30,35.7941,XLP
681,2014-08-29,35.5856,XLP
682,2014-07-31,34.0164,XLP
683,2014-06-30,35.1834,XLP
684,2014-05-30,35.2719,XLP
685,2014-04-30,34.6454,XLP
686,2014-03-31,33.7213,XLP
687,2014-02-28,32.9973,XLP
688,2014-01-31,31.7585,XLP
689,2013-12-31,33.4882,XLP
690,2013-11-29,33.2598,XLP
691,2013-10-31,32.7455,XLP
692,2013-09-30,30.7775,XLP
693,2013-08-30,30.3601,XLP
694,2013-07-31,31.8047,XLP
695,2013-06-28,30.483,XLP
696,2013-05-31,30.5781,XLP
697,2013-04-30,31.2576,XLP
698,2013-03-28,30.3643,XLP
699,2013-02-28,28.9381,XLP
700,2013-01-31,28.0112,XLP
701,2012-12-31,26.5146,XLP
702,2012-11-30,27.0745,XLP
703,2012-10-31,26.5862,XLP
704,2012-09-28,26.9129,XLP
705,2012-08-31,26.4512,XLP
706,2012-07-31,26.578,XLP
707,2012-06-29,25.9365,XLP
708,2012-05-31,25.0264,XLP
709,2012-04-30,25.3227,XLP
710,2012-03-30,25.2486,XLP
711,2012-02-29,24.489,XLP
712,2012-01-31,23.6047,XLP
713,2011-12-30,23.9437,XLP
714,2011-11-30,23.2977,XLP
715,2011-10-31,22.6696,XLP
716,2011-09-30,21.6617,XLP
717,2011-08-31,22.4008,XLP
718,2011-07-29,22.3573,XLP
719,2011-06-30,22.6473,XLP
720,2011-05-31,23.2684,XLP
721,2011-04-29,22.6995,XLP
722,2011-03-31,21.5472,XLP
723,2011-02-28,21.283,XLP
724,2011-01-31,20.6814,XLP
725,2010-12-31,20.9894,XLP
726,2010-11-30,20.1054,XLP
727,2010-10-29,20.4249,XLP
728,2010-09-30,19.7931,XLP
729,2010-08-31,18.6654,XLP
730,2010-07-30,19.0178,XLP
731,2010-06-30,17.9746,XLP
732,2010-05-28,18.4408,XLP
733,2010-04-30,19.3366,XLP
734,2010-03-31,19.5466,XLP
735,2010-02-26,18.8365,XLP
736,2010-01-29,18.2581,XLP
737,2009-12-31,18.4463,XLP
738,2009-11-30,18.5412,XLP
739,2009-10-30,17.8834,XLP
740,2009-09-30,17.6273,XLP
741,2009-08-31,17.0641,XLP
742,2009-07-31,16.8579,XLP
743,2009-06-30,15.806,XLP
744,2009-05-29,15.7734,XLP
745,2009-04-30,15.0093,XLP
746,2009-03-31,14.3953,XLP
747,2009-02-27,13.808,XLP
748,2009-01-30,15.0219,XLP
749,2008-12-31,16.1884,XLP
750,2008-11-28,16.1847,XLP
751,2008-10-31,16.2452,XLP
752,2008-09-30,18.5247,XLP
753,2008-08-29,18.7674,XLP
754,2008-07-31,18.2999,XLP
755,2008-06-30,17.8657,XLP
756,2008-05-30,18.9446,XLP
757,2008-04-30,18.386,XLP
758,2008-03-31,18.5257,XLP
759,2008-02-29,17.9452,XLP
760,2008-01-31,17.9915,XLP
761,2007-12-31,19.0498,XLP
762,2007-11-30,19.2114,XLP
763,2007-10-31,18.698,XLP
764,2007-09-28,18.415,XLP
765,2007-08-31,17.6063,XLP
766,2007-07-31,17.2005,XLP
767,2007-06-29,17.7045,XLP
768,2007-05-31,18.0645,XLP
769,2007-04-30,17.8238,XLP
770,2007-03-30,17.336,XLP
771,2007-02-28,17.0236,XLP
772,2007-01-31,17.2501,XLP
773,2006-12-29,16.9459,XLP
774,2006-11-30,16.4935,XLP
775,2006-10-31,16.6352,XLP
776,2006-09-29,16.3454,XLP
777,2006-08-31,16.3513,XLP
778,2006-07-31,15.7426,XLP
779,2006-06-30,15.4992,XLP
780,2006-05-31,15.2194,XLP
